MTD	mzTab-version	1.0
MTD	mzTab-mode	Summary
MTD	mzTab-type	Quantification
MTD	description	Aligned peak list-TGdd
MTD	software[1]	[MS, MS:1002342, MZmine, 2.38]
MTD	smallmolecule_search_engine_score[1]	[MS, MS:1001153, search engine specific score, ]
MTD	fixed_mod[1]	[MS, MS:1002453, No fixed modifications searched, ]
MTD	variable_mod[1]	[MS, MS:1002454, No variable modifications searched, ]
MTD	small_molecule-quantification_unit	[PRIDE, PRIDE:0000330, Arbitrary quantification unit, ]
MTD	ms_run[1]-location	file:/QE2_sbs_11_2[blank].mzXML
MTD	ms_run[2]-location	file:/QE2_sbs_11_18[pooled_qc].mzXML
MTD	ms_run[3]-location	file:/QE2_sbs_11_17[neat_qc].mzXML
MTD	ms_run[4]-location	file:/QE2_sbs_11_1[blank].mzXML
MTD	assay[1]-ms_run_ref	ms_run[1]
MTD	assay[2]-ms_run_ref	ms_run[2]
MTD	assay[3]-ms_run_ref	ms_run[3]
MTD	assay[4]-ms_run_ref	ms_run[4]

SMH	identifier	chemical_formula	smiles	inchi_key	description	exp_mass_to_charge	calc_mass_to_charge	charge	retention_time	taxid	species	database	database_version	uri	spectra_ref	search_engine	best_search_engine_score[1]	modifications	smallmolecule_abundance_assay[1]	opt_assay[1]_peak_mz	opt_assay[1]_peak_rt	opt_assay[1]_peak_height	smallmolecule_abundance_assay[2]	opt_assay[2]_peak_mz	opt_assay[2]_peak_rt	opt_assay[2]_peak_height	smallmolecule_abundance_assay[3]	opt_assay[3]_peak_mz	opt_assay[3]_peak_rt	opt_assay[3]_peak_height	smallmolecule_abundance_assay[4]	opt_assay[4]_peak_mz	opt_assay[4]_peak_rt	opt_assay[4]_peak_height
SML	null	null	null	null	null	197.07839965820312	null	null	7.012008333333333	null	null	null	null	null	null	null	null	null	297782.1573066406	197.0784149169922	7.007183333333333	37406.76171875	196032.22089013684	197.07838439941406	7.0168333333333335	33532.74609375	null	null	null	null	null	null	null	null
SML	null	null	null	null	null	197.07851028442383	null	null	8.845916666666668	null	null	null	null	null	null	null	null	null	98537.00917907777	197.0785369873047	8.846066666666667	36533.84765625	null	null	null	null	null	null	null	null	344223.367187987	197.07848358154297	8.845766666666666	103461.6171875
SML	null	null	null	null	null	197.07846069335938	null	null	16.981333333333332	null	null	null	null	null	null	null	null	null	5926.350290527311	197.07846069335938	16.981333333333332	6445.400390625	null	null	null	null	null	null	null	null	null	null	null	null
SML	null	null	null	null	null	197.0785369873047	null	null	5.780083333333334	null	null	null	null	null	null	null	null	null	17386.952501953285	197.0785369873047	5.78225	12279.095703125	14748.101493652119	197.0785369873047	5.777916666666667	9640.42578125	null	null	null	null	null	null	null	null
SML	null	null	null	null	null	197.10350227355957	null	null	17.023208333333333	null	null	null	null	null	null	null	null	null	1778066.1026171495	197.10355377197266	17.033	519471.53125	1380468.932089868	197.1034698486328	17.014	430821.71875	1130992.1203710837	197.1034393310547	17.013333333333332	346595.40625	2018911.0064061868	197.10354614257812	17.032500000000002	535049.75
SML	null	null	null	null	null	199.98786163330078	null	null	0.10530833333333334	null	null	null	null	null	null	null	null	null	1179472.3687709963	199.98780822753906	0.10461666666666666	435282.625	null	null	null	null	null	null	null	null	1306519.2133046873	199.9879150390625	0.10600000000000001	359946.3125
SML	null	null	null	null	null	200.20119285583496	null	null	11.398254166666668	null	null	null	null	null	null	null	null	null	1.671593783555387E8	200.20117950439453	11.4059	2.820941E7	1.5323664256775028E8	200.2011947631836	11.38855	2.068532E7	1.5995353137414843E8	200.20122528076172	11.38695	1.9221362E7	1.9160839564082822E8	200.201171875	11.411616666666667	3.3037282E7
SML	null	null	null	null	null	200.2010269165039	null	null	16.84175	null	null	null	null	null	null	null	null	null	4409318.0701928865	200.2010498046875	16.838	435840.71875	null	null	null	null	null	null	null	null	4987889.552924771	200.2010040283203	16.8455	527908.4375
SML	null	null	null	null	null	200.20126342773438	null	null	1.2500666666666667	null	null	null	null	null	null	null	null	null	2266.434270812993	200.20126342773438	1.2500666666666667	2129.71142578125	null	null	null	null	null	null	null	null	null	null	null	null
SML	null	null	null	null	null	200.2011260986328	null	null	11.706983333333334	null	null	null	null	null	null	null	null	null	2.377534085337523E7	200.20110321044922	11.71275	5229791.5	null	null	null	null	null	null	null	null	3.1454039590312734E7	200.2011489868164	11.701216666666665	6326416.0
SML	null	null	null	null	null	200.9724909464518	null	null	0.10332777777777778	null	null	null	null	null	null	null	null	null	1438434.1440869141	200.97247314453125	0.10461666666666666	355292.125	null	null	null	null	2844127.1158906245	200.97249603271484	0.09936666666666666	328588.46875	1934800.2913398435	200.97250366210938	0.10600000000000001	351313.71875
SML	null	null	null	null	null	201.2043972015381	null	null	11.398254166666668	null	null	null	null	null	null	null	null	null	2.1109877925882775E7	201.20437622070312	11.4059	3663439.75	2.12817223898047E7	201.2043914794922	11.38855	2688549.25	1.8294273552281257E7	201.20445251464844	11.38695	2496038.75	2.4791352839308523E7	201.2043685913086	11.411616666666667	4264539.5
SML	null	null	null	null	null	201.20431518554688	null	null	11.689916666666665	null	null	null	null	null	null	null	null	null	2938592.9271094035	201.2042999267578	11.678616666666667	618985.5625	null	null	null	null	null	null	null	null	3886287.792812506	201.20433044433594	11.701216666666665	753573.0
SML	null	null	null	null	null	202.109037399292	null	null	17.090000000000003	null	null	null	null	null	null	null	null	null	2.6498711514799424E7	202.10906982421875	17.082833333333333	3780692.75	1.720734994630883E7	202.10901641845703	17.075833333333332	2568950.75	1.7064364792177614E7	202.1090087890625	17.092166666666667	2291835.25	2.660924810080544E7	202.1090545654297	17.109166666666667	3814804.0
SML	null	null	null	null	null	202.10886573791504	null	null	0.07585416666666667	null	null	null	null	null	null	null	null	null	235666.0453837892	202.10881805419922	0.07568333333333334	257444.546875	136620.49792138676	202.10906982421875	0.07581666666666667	131160.46875	51968.713392578145	202.1087188720703	0.08173333333333334	54258.8359375	93365.49817578128	202.10885620117188	0.07018333333333333	126686.4921875
SML	null	null	null	null	null	202.10890007019043	null	null	17.44558333333333	null	null	null	null	null	null	null	null	null	1723555.2623437678	202.10903930664062	17.45266666666667	465550.6875	3091285.7459374918	202.1089324951172	17.430999999999997	568875.625	2439282.284999952	202.1089859008789	17.47533333333333	503641.625	1807095.4071093374	202.108642578125	17.423333333333336	411013.1875
SML	null	null	null	null	null	203.11232376098633	null	null	17.087833333333332	null	null	null	null	null	null	null	null	null	2624235.764023403	203.1122817993164	17.082833333333333	367175.65625	null	null	null	null	null	null	null	null	2718850.8188281017	203.11236572265625	17.09283333333333	372671.78125
SML	null	null	null	null	null	203.11221313476562	null	null	0.08126666666666667	null	null	null	null	null	null	null	null	null	21153.533831542976	203.11221313476562	0.08126666666666667	24816.564453125	null	null	null	null	null	null	null	null	null	null	null	null
SML	null	null	null	null	null	203.11228942871094	null	null	17.447166666666664	null	null	null	null	null	null	null	null	null	250007.53511231096	203.11228942871094	17.447166666666664	53257.75	null	null	null	null	null	null	null	null	null	null	null	null
SML	null	null	null	null	null	205.08623123168945	null	null	13.447741666666666	null	null	null	null	null	null	null	null	null	2240848.291258305	205.08625030517578	13.442416666666666	531993.9375	null	null	null	null	null	null	null	null	3321920.8288481734	205.08621215820312	13.453066666666667	831735.5
SML	null	null	null	null	null	205.0861053466797	null	null	0.0633	null	null	null	null	null	null	null	null	null	4534.078850830078	205.0861053466797	0.0633	3529.300537109375	null	null	null	null	null	null	null	null	null	null	null	null
SML	null	null	null	null	null	205.0861053466797	null	null	14.904483333333333	null	null	null	null	null	null	null	null	null	3068.8270925293573	205.0861053466797	14.904483333333333	3385.17919921875	null	null	null	null	null	null	null	null	null	null	null	null
SML	null	null	null	null	null	208.0990924835205	null	null	11.536379166666668	null	null	null	null	null	null	null	null	null	1581355.2890156335	208.09906005859375	11.553283333333333	483769.09375	1890707.4946503923	208.09913635253906	11.521600000000001	415847.46875	1864833.4482246113	208.09909057617188	11.514466666666667	468096.0625	1582214.4661933722	208.09908294677734	11.556166666666666	581700.625
SML	null	null	null	null	null	208.0989761352539	null	null	12.925641666666667	null	null	null	null	null	null	null	null	null	35470.433013916634	208.0989227294922	12.915733333333332	19254.1328125	null	null	null	null	null	null	null	null	49261.011008544665	208.09902954101562	12.935550000000001	22051.65234375
SML	null	null	null	null	null	208.0989589691162	null	null	11.899583333333334	null	null	null	null	null	null	null	null	null	57734.03004565433	208.0989227294922	11.90665	22416.02734375	64191.261354002585	208.09889221191406	11.888283333333334	30537.46875	73088.89936914011	208.09913635253906	11.897966666666667	25507.54296875	81176.55876745482	208.09888458251953	11.905433333333333	21782.2265625
SML	null	null	null	null	null	208.0989227294922	null	null	10.927850000000001	null	null	null	null	null	null	null	null	null	20767.074592284134	208.0989227294922	10.927850000000001	18661.009765625	null	null	null	null	null	null	null	null	null	null	null	null
SML	null	null	null	null	null	208.1333293914795	null	null	5.93675	null	null	null	null	null	null	null	null	null	1322715.0089913323	208.13345336914062	5.91235	320699.3125	1350123.2355839887	208.13327026367188	5.923116666666667	367024.84375	1404075.995276861	208.13320922851562	5.919849999999999	368393.15625	1192203.7505351556	208.13338470458984	5.991683333333333	352738.40625
SML	null	null	null	null	null	208.13331031799316	null	null	6.6551124999999995	null	null	null	null	null	null	null	null	null	160289.40593676706	208.13340759277344	6.63665	49031.75390625	163922.24849560557	208.13329315185547	6.659283333333334	52631.6875	140948.29222363225	208.13328552246094	6.644666666666667	48450.34375	264230.72109106457	208.1332550048828	6.67985	54145.31640625
SML	null	null	null	null	null	208.13332557678223	null	null	6.2491375	null	null	null	null	null	null	null	null	null	300078.5081889642	208.13333892822266	6.219716666666667	58719.78125	250261.47557372958	208.13327026367188	6.246066666666667	51082.82421875	232230.84104443382	208.13328552246094	6.249016666666666	54185.25	266628.6165517576	208.13340759277344	6.28175	51135.79296875
SML	null	null	null	null	null	208.13328552246094	null	null	11.821083333333332	null	null	null	null	null	null	null	null	null	6265.664497070322	208.13328552246094	11.821083333333332	7001.458984375	null	null	null	null	null	null	null	null	null	null	null	null
SML	null	null	null	null	null	208.13323974609375	null	null	16.039116666666665	null	null	null	null	null	null	null	null	null	4997.2224614253355	208.13323974609375	16.039116666666665	5523.5869140625	null	null	null	null	null	null	null	null	null	null	null	null
SML	null	null	null	null	null	208.19102096557617	null	null	7.747258333333333	null	null	null	null	null	null	null	null	null	1135556.9089121115	208.19098663330078	7.734	372755.46875	null	null	null	null	null	null	null	null	1682542.7515239192	208.19105529785156	7.760516666666666	483993.84375
SML	null	null	null	null	null	210.11250813802084	null	null	5.641538888888888	null	null	null	null	null	null	null	null	null	2816732.8794531194	210.1126251220703	5.626933333333333	357892.625	2675849.385769537	210.1124267578125	5.6444	379315.71875	2802187.8059257846	210.1124725341797	5.653283333333333	373540.5625	null	null	null	null
SML	null	null	null	null	null	210.1125373840332	null	null	5.774329166666666	null	null	null	null	null	null	null	null	null	1099545.1843984327	210.11260986328125	5.77605	245758.78125	1470138.7079003938	210.1125030517578	5.759716666666667	250105.84375	1330719.289039064	210.11244201660156	5.774500000000001	231914.609375	2745631.3100742144	210.1125946044922	5.78705	356649.96875
SML	null	null	null	null	null	212.14348220825195	null	null	13.731845833333331	null	null	null	null	null	null	null	null	null	8086589.700484359	212.14344787597656	13.7381	1832163.125	9793113.435380852	212.1434783935547	13.718066666666665	1503660.625	9871402.821389195	212.1434783935547	13.730500000000001	1464433.25	1.3937436134461045E7	212.14352416992188	13.740716666666666	3413372.75
SML	null	null	null	null	null	213.10955429077148	null	null	8.381466666666666	null	null	null	null	null	null	null	null	null	3078144.0211828467	213.1094970703125	8.393616666666667	482483.625	2304812.6408115225	213.10958862304688	8.366433333333333	297619.0625	2055725.4175324736	213.109619140625	8.360850000000001	320138.3125	4120027.964994654	213.10951232910156	8.404966666666667	572251.125
SML	null	null	null	null	null	213.10960960388184	null	null	6.5626	null	null	null	null	null	null	null	null	null	78270.80255603013	213.10961151123047	6.534366666666667	28469.259765625	84384.81874194308	213.1096649169922	6.56495	31573.830078125	74309.95664721669	213.10963439941406	6.5441	25551.369140625	170298.49528784215	213.10952758789062	6.606983333333333	42996.171875
SML	null	null	null	null	null	213.10980987548828	null	null	0.13630833333333334	null	null	null	null	null	null	null	null	null	5885.846364990236	213.10963439941406	0.17803333333333335	8295.123046875	null	null	null	null	null	null	null	null	28111.44582861328	213.1099853515625	0.09458333333333332	58975.4453125
SML	null	null	null	null	null	213.14642333984375	null	null	9.170041666666666	null	null	null	null	null	null	null	null	null	4665702.585352517	213.14634704589844	9.1926	1296681.0	2369276.092579107	213.14644622802734	9.145083333333334	470694.4375	2194700.5191635694	213.14647674560547	9.152133333333333	423059.65625	7148573.880144525	213.14642333984375	9.19035	2004535.25
SML	null	null	null	null	null	213.14649200439453	null	null	13.733433333333334	null	null	null	null	null	null	null	null	null	1152534.7477416988	213.14651489257812	13.7381	273294.0	1527872.7909365238	213.1465301513672	13.706483333333333	224455.640625	1507848.295101811	213.14649963378906	13.730500000000001	205226.25	2054912.702246093	213.14642333984375	13.75865	515109.65625
SML	null	null	null	null	null	213.14643478393555	null	null	9.603258333333333	null	null	null	null	null	null	null	null	null	301754.76938671916	213.14630126953125	9.607249999999999	90100.34375	302528.6630637218	213.14651489257812	9.588933333333333	60217.953125	247792.1153437511	213.14649963378906	9.608116666666666	43883.71875	1510122.4864531213	213.14642333984375	9.608733333333333	498885.46875
SML	null	null	null	null	null	214.21671867370605	null	null	12.034070833333335	null	null	null	null	null	null	null	null	null	8030921.161875019	214.21670532226562	12.02085	846053.125	6908543.948406297	214.21675872802734	12.021749999999999	744419.25	7062625.367843742	214.216796875	12.054	757026.375	1.123327657574995E7	214.21661376953125	12.039683333333333	1045530.625
SML	null	null	null	null	null	216.1381549835205	null	null	6.754645833333333	null	null	null	null	null	null	null	null	null	967885.2464414113	216.1381378173828	6.738133333333334	447855.5625	885461.1470048843	216.1381607055664	6.7591	304604.5625	872129.3671132856	216.13811492919922	6.7444	310590.75	1343700.5223850063	216.1382064819336	6.77695	573705.8125
SML	null	null	null	null	null	216.13817596435547	null	null	14.309166666666666	null	null	null	null	null	null	null	null	null	3354.2287084958525	216.1381072998047	14.403966666666667	3721.716064453125	null	null	null	null	null	null	null	null	4248.252218505882	216.13824462890625	14.214366666666667	4624.20458984375
SML	null	null	null	null	null	219.1745548248291	null	null	13.022708333333332	null	null	null	null	null	null	null	null	null	2046016.3427290092	219.17457580566406	13.031083333333333	485913.875	2761119.8515898497	219.1746063232422	13.000166666666667	428948.34375	2773249.168488767	219.1746368408203	13.005466666666667	457254.75	2040584.5671640637	219.17440032958984	13.054116666666665	589312.25
SML	null	null	null	null	null	219.17473983764648	null	null	14.401654166666667	null	null	null	null	null	null	null	null	null	383484.0301000953	219.1748046875	14.41605	69017.6328125	472455.44999462634	219.17466735839844	14.370566666666667	63675.796875	452410.63034875685	219.17469787597656	14.391683333333333	60233.140625	1006019.1773820786	219.17478942871094	14.428316666666666	216019.34375
SML	null	null	null	null	null	219.17465209960938	null	null	11.598379166666666	null	null	null	null	null	null	null	null	null	117160.151760741	219.17459106445312	11.598833333333333	30910.40234375	152706.23083691485	219.17457580566406	11.588116666666668	35496.40625	121342.36422753961	219.17466735839844	11.5922	35157.4765625	81098.60430761687	219.17477416992188	11.614366666666665	41557.0078125
SML	null	null	null	null	null	219.17457580566406	null	null	17.419500000000003	null	null	null	null	null	null	null	null	null	88090.8929833972	219.17457580566406	17.419500000000003	35752.9765625	null	null	null	null	null	null	null	null	null	null	null	null
SML	null	null	null	null	null	219.1745376586914	null	null	17.06875	null	null	null	null	null	null	null	null	null	64601.763645019055	219.17457580566406	17.077333333333335	27962.71484375	null	null	null	null	null	null	null	null	91513.86991210918	219.17449951171875	17.060166666666667	27541.4375
SML	null	null	null	null	null	219.19548416137695	null	null	11.611450000000001	null	null	null	null	null	null	null	null	null	6700423.6267441055	219.19540405273438	11.6388	1529554.625	3114283.1347216917	219.195556640625	11.577050000000002	492634.75	3239427.9526860327	219.19552612304688	11.586649999999999	535000.125	1.3667790640950177E7	219.19544982910156	11.6433	2808503.0
SML	null	null	null	null	null	219.19540405273438	null	null	11.4624	null	null	null	null	null	null	null	null	null	5301.747987792969	219.19540405273438	11.4624	5345.9169921875	null	null	null	null	null	null	null	null	null	null	null	null
SML	null	null	null	null	null	220.11962890625	null	null	17.037833333333335	null	null	null	null	null	null	null	null	null	1718392.193024877	220.11965942382812	17.038666666666668	331121.09375	1222810.8866626152	220.11964416503906	17.03666666666667	233291.484375	null	null	null	null	1769750.8787206772	220.1195831298828	17.038166666666665	328333.625
SML	null	null	null	null	null	221.11719512939453	null	null	12.912233333333335	null	null	null	null	null	null	null	null	null	2354296.523094492	221.1171875	12.921466666666667	619713.25	2575038.996166016	221.11720275878906	12.882133333333334	463567.21875	2526498.7640246525	221.1172332763672	12.909783333333333	418155.78125	2754469.860055647	221.11715698242188	12.935550000000001	736538.0
SML	null	null	null	null	null	221.11717987060547	null	null	12.099666666666668	null	null	null	null	null	null	null	null	null	75277.22538085944	221.1171112060547	12.1067	37015.98828125	46646.112854493294	221.1172332763672	12.077466666666668	35604.55859375	80578.94637841702	221.11721801757812	12.09855	31092.935546875	115529.82918334968	221.11715698242188	12.11595	45951.55078125
SML	null	null	null	null	null	221.11709594726562	null	null	12.549333333333333	null	null	null	null	null	null	null	null	null	10674.534997070834	221.11712646484375	12.541933333333333	8176.98974609375	null	null	null	null	null	null	null	null	28849.128469848045	221.1170654296875	12.556733333333334	16462.052734375
SML	null	null	null	null	null	221.11714680989584	null	null	11.960844444444446	null	null	null	null	null	null	null	null	null	29658.85167553709	221.11712646484375	11.963666666666667	21121.240234375	20758.008601807018	221.1172332763672	11.955116666666667	10721.6259765625	null	null	null	null	64932.90817309483	221.11708068847656	11.963750000000001	26868.126953125
SML	null	null	null	null	null	221.15383529663086	null	null	12.671541666666666	null	null	null	null	null	null	null	null	null	1096160.8897624495	221.15381622314453	12.668066666666666	226863.375	null	null	null	null	null	null	null	null	876760.4123024844	221.1538543701172	12.675016666666666	170382.953125
SML	null	null	null	null	null	221.1539077758789	null	null	14.103175	null	null	null	null	null	null	null	null	null	709746.6812626952	221.15391540527344	14.111633333333334	100630.921875	null	null	null	null	null	null	null	null	575112.5105117154	221.15390014648438	14.094716666666667	136176.078125
SML	null	null	null	null	null	221.153564453125	null	null	0.075875	null	null	null	null	null	null	null	null	null	52083.10938037109	221.1536102294922	0.07568333333333334	21649.443359375	null	null	null	null	null	null	null	null	69789.54490014647	221.1535186767578	0.07606666666666667	17926.66015625
SML	null	null	null	null	null	221.15390014648438	null	null	16.08001666666667	null	null	null	null	null	null	null	null	null	4651.712565795896	221.15390014648438	16.08001666666667	5252.58837890625	null	null	null	null	null	null	null	null	null	null	null	null
SML	null	null	null	null	null	221.15390396118164	null	null	13.967491666666668	null	null	null	null	null	null	null	null	null	314020.4867128904	221.15386199951172	13.960183333333333	76376.25	null	null	null	null	null	null	null	null	1569567.359621591	221.15394592285156	13.9748	298899.53125
SML	null	null	null	null	null	222.18294143676758	null	null	11.41445	null	null	null	null	null	null	null	null	null	2334294.19892968	222.18296813964844	11.4059	398448.90625	null	null	null	null	null	null	null	null	2486651.2180937524	222.18291473388672	11.423	464882.59375
SML	null	null	null	null	null	222.18295288085938	null	null	11.709833333333332	null	null	null	null	null	null	null	null	null	280135.44701367413	222.18294525146484	11.718449999999999	66619.2109375	null	null	null	null	null	null	null	null	260622.1618398458	222.1829605102539	11.701216666666665	58224.109375
SML	null	null	null	null	null	223.98841857910156	null	null	0.0996	null	null	null	null	null	null	null	null	null	1788393.3090117183	223.98841857910156	0.10461666666666666	337500.59375	null	null	null	null	null	null	null	null	2400415.05375	223.98841857910156	0.09458333333333332	415764.21875
SML	null	null	null	null	null	227.12511444091797	null	null	9.631083333333333	null	null	null	null	null	null	null	null	null	1302160.6347780747	227.1250991821289	9.636066666666666	372524.34375	null	null	null	null	null	null	null	null	8321826.585684089	227.12512969970703	9.626100000000001	2324672.0
SML	null	null	null	null	null	227.12752532958984	null	null	11.90035	null	null	null	null	null	null	null	null	null	1069711.352310067	227.12757873535156	11.895266666666666	279401.15625	null	null	null	null	null	null	null	null	1604806.9264902351	227.12747192382812	11.905433333333333	491336.875
SML	null	null	null	null	null	229.13204956054688	null	null	17.038666666666668	null	null	null	null	null	null	null	null	null	1152425.1461327944	229.13204956054688	17.038666666666668	351610.75	null	null	null	null	null	null	null	null	null	null	null	null
SML	null	null	null	null	null	230.24791526794434	null	null	11.561625	null	null	null	null	null	null	null	null	null	2201796.130443857	230.24785614013672	11.564666666666666	700201.125	3431664.944347673	230.24795532226562	11.549333333333333	862172.8125	3516591.560113299	230.24795532226562	11.55885	848482.3125	3061502.304194346	230.24789428710938	11.573649999999999	879170.125
SML	null	null	null	null	null	230.24794006347656	null	null	10.838808333333333	null	null	null	null	null	null	null	null	null	126937.3744946289	230.24803161621094	10.836516666666666	60705.26953125	113646.06753124874	230.24794006347656	10.838666666666667	48201.0546875	110673.41445092806	230.24803161621094	10.8364	45742.2421875	149622.7676501468	230.2477569580078	10.84365	67491.2734375
SML	null	null	null	null	null	233.07826232910156	null	null	8.641916666666667	null	null	null	null	null	null	null	null	null	2636917.830584973	233.07839965820312	8.637516666666667	967832.6875	null	null	null	null	null	null	null	null	3928742.2550742608	233.078125	8.646316666666667	1547594.625
SML	null	null	null	null	null	235.16939735412598	null	null	12.9236875	null	null	null	null	null	null	null	null	null	1407934.48010157	235.1693878173828	12.932933333333333	409396.71875	1810342.6563085977	235.16941833496094	12.899000000000001	312337.625	1758817.6023981906	235.16944122314453	12.915383333333333	292093.25	1683099.0862763547	235.16934204101562	12.947433333333333	465430.21875
SML	null	null	null	null	null	235.1692657470703	null	null	0.07568333333333334	null	null	null	null	null	null	null	null	null	10580.440412719729	235.1692657470703	0.07568333333333334	9488.3017578125	null	null	null	null	null	null	null	null	null	null	null	null
SML	null	null	null	null	null	236.22223663330078	null	null	11.643941666666667	null	null	null	null	null	null	null	null	null	2085225.796653064	236.2222442626953	11.6388	462880.90625	null	null	null	null	null	null	null	null	4740355.556586905	236.22222900390625	11.649083333333333	1033404.1875
SML	null	null	null	null	null	236.2222442626953	null	null	9.185675	null	null	null	null	null	null	null	null	null	152519.96050414874	236.2222137451172	9.1926	49763.05859375	null	null	null	null	null	null	null	null	219535.10503564414	236.22227478027344	9.17875	64317.61328125
SML	null	null	null	null	null	237.1635456085205	null	null	14.7200125	null	null	null	null	null	null	null	null	null	2155858.433312492	237.16358947753906	14.7398	362065.875	3335447.2642421834	237.16351318359375	14.684566666666665	428133.53125	3084574.3934179763	237.16346740722656	14.712466666666668	363065.09375	3509219.428562495	237.16361236572266	14.743216666666665	657786.8125
SML	null	null	null	null	null	237.1636257171631	null	null	14.351841666666665	null	null	null	null	null	null	null	null	null	263283.49168762006	237.1636505126953	14.367383333333333	52097.43359375	402823.7695175736	237.1635284423828	14.328333333333335	75466.078125	387101.2296777323	237.16358184814453	14.324916666666667	72354.859375	430812.4733574191	237.1637420654297	14.386733333333332	91435.2421875
SML	null	null	null	null	null	239.08918380737305	null	null	7.8208	null	null	null	null	null	null	null	null	null	1837793.7602707609	239.0892105102539	7.810133333333334	597424.375	null	null	null	null	null	null	null	null	2396836.5921933567	239.0891571044922	7.831466666666667	554298.25
SML	null	null	null	null	null	239.08905029296875	null	null	12.295166666666667	null	null	null	null	null	null	null	null	null	18196.2578625481	239.08905029296875	12.295166666666667	25077.10546875	null	null	null	null	null	null	null	null	null	null	null	null
SML	null	null	null	null	null	241.1049976348877	null	null	7.6289750000000005	null	null	null	null	null	null	null	null	null	1132139.622418938	241.10498046875	7.628466666666667	445857.0625	1558858.9049528788	241.10494995117188	7.620783333333334	428752.5	1574235.1347041004	241.10504913330078	7.6128833333333334	448916.65625	1.0729645103888266E7	241.10501098632812	7.653766666666667	5452277.5
SML	null	null	null	null	null	241.1051025390625	null	null	7.256833333333334	null	null	null	null	null	null	null	null	null	12988.100767089762	241.1051025390625	7.256833333333334	14569.4833984375	null	null	null	null	null	null	null	null	null	null	null	null
SML	null	null	null	null	null	241.1776065826416	null	null	11.6170625	null	null	null	null	null	null	null	null	null	7093751.881369106	241.1777114868164	11.6331	1722348.625	3988440.0473120175	241.1777801513672	11.588116666666668	647310.1875	3723022.0573213063	241.177734375	11.5922	661748.75	1.3698251408570036E7	241.1772003173828	11.654833333333332	3285764.0
SML	null	null	null	null	null	241.17749404907227	null	null	11.156441666666666	null	null	null	null	null	null	null	null	null	218217.2999648432	241.17759704589844	11.1557	67097.6171875	null	null	null	null	null	null	null	null	447240.4605747078	241.1773910522461	11.157183333333334	143386.90625
SML	null	null	null	null	null	241.17766571044922	null	null	11.041599999999999	null	null	null	null	null	null	null	null	null	50361.67213354555	241.17766571044922	11.041599999999999	24071.603515625	null	null	null	null	null	null	null	null	null	null	null	null
SML	null	null	null	null	null	243.1351661682129	null	null	17.0775	null	null	null	null	null	null	null	null	null	2715717.147539034	243.13499450683594	17.066333333333333	471225.375	1952055.6096606548	243.135009765625	17.042333333333332	342517.71875	1859187.1444531172	243.13565063476562	17.092166666666667	296904.53125	2963059.740859323	243.135009765625	17.109166666666667	474705.09375
SML	null	null	null	null	null	243.1355857849121	null	null	12.682629166666667	null	null	null	null	null	null	null	null	null	2534957.3008935554	243.13555908203125	12.65665	681920.1875	442727.4322509763	243.13563537597656	12.668916666666666	55005.8125	411800.89286034927	243.1356658935547	12.735800000000001	51622.61328125	2018122.838621088	243.13548278808594	12.66915	459182.40625
SML	null	null	null	null	null	247.166748046875	null	null	5.672133333333332	null	null	null	null	null	null	null	null	null	1193226.6093837912	247.1668701171875	5.664233333333333	392861.96875	1186848.2156323253	247.1667022705078	5.668616666666667	368094.28125	1080825.2828300756	247.1666717529297	5.683549999999999	380459.0625	null	null	null	null
SML	null	null	null	null	null	249.10941696166992	null	null	11.891179166666666	null	null	null	null	null	null	null	null	null	7197023.951778361	249.10939025878906	11.895266666666666	1995518.375	3702043.431265624	249.10946655273438	11.882733333333334	652683.75	3454975.1162646473	249.1095428466797	11.881283333333332	617788.4375	8566460.731263682	249.10926818847656	11.905433333333333	2413152.75
SML	null	null	null	null	null	249.10941696166992	null	null	8.296866666666666	null	null	null	null	null	null	null	null	null	40207.93380835002	249.1093978881836	8.30645	14271.029296875	null	null	null	null	null	null	null	null	91561.8458140877	249.10943603515625	8.287283333333333	16545.595703125
SML	null	null	null	null	null	249.10951232910156	null	null	2.061916666666667	null	null	null	null	null	null	null	null	null	2149.7867895507843	249.10951232910156	2.061916666666667	2025.5850830078125	null	null	null	null	null	null	null	null	null	null	null	null
SML	null	null	null	null	null	250.1185073852539	null	null	11.7751125	null	null	null	null	null	null	null	null	null	5471579.80668312	250.11849975585938	11.781133333333335	1572208.5	4570153.23189453	250.11851501464844	11.754616666666667	842593.25	3082860.5317451223	250.11863708496094	11.764533333333333	576802.8125	6188013.487910883	250.11837768554688	11.800166666666666	1816030.875
SML	null	null	null	null	null	250.1776237487793	null	null	10.182275	null	null	null	null	null	null	null	null	null	2648029.124585939	250.17758178710938	10.192200000000001	317692.90625	2675903.757777343	250.17770385742188	10.159616666666667	278148.0	2451517.568761709	250.1776580810547	10.190033333333334	276493.15625	4368754.67486718	250.17755126953125	10.18725	447046.34375
SML	null	null	null	null	null	261.1096496582031	null	null	9.910112499999999	null	null	null	null	null	null	null	null	null	2894233.6077187755	261.1095886230469	9.917333333333334	622537.4375	2025703.4956875038	261.1097106933594	9.902583333333332	332485.0625	1851381.4673515665	261.1097106933594	9.904983333333332	335548.6875	5199434.974344246	261.1095886230469	9.91555	1021420.4375
