mz,rt,QE2_sbs_11_1.blank.,QE2_sbs_11_10.2S.,QE2_sbs_11_11.27NOC.,QE2_sbs_11_12.30NOC.,QE2_sbs_11_13.3S.,QE2_sbs_11_14.6S.,QE2_sbs_11_15.29NOC.,QE2_sbs_11_16.blank.,QE2_sbs_11_17.neat_qc.,QE2_sbs_11_18.pooled_qc.,QE2_sbs_11_19.16N.,QE2_sbs_11_2.blank.,QE2_sbs_11_20.11N.,QE2_sbs_11_21.1S.,QE2_sbs_11_22.26NOC.,QE2_sbs_11_23.28NOC.,QE2_sbs_11_24.17OC.,QE2_sbs_11_25.18OC.,QE2_sbs_11_26.23OC.,QE2_sbs_11_27.24OC.,QE2_sbs_11_28.12N.,QE2_sbs_11_29.blank.,QE2_sbs_11_3.blank.,QE2_sbs_11_30.neat_qc.,QE2_sbs_11_31.pooled_qc.,QE2_sbs_11_32.15N.,QE2_sbs_11_33.25NOC.,QE2_sbs_11_34.19OC.,QE2_sbs_11_35.22OC.,QE2_sbs_11_36.31NOC.,QE2_sbs_11_37.21OC.,QE2_sbs_11_38.8S.,QE2_sbs_11_39.20OC.,QE2_sbs_11_4.neat_qc.,QE2_sbs_11_40.13N.,QE2_sbs_11_41.32NOC.,QE2_sbs_11_42.blank.,QE2_sbs_11_43.neat_qc.,QE2_sbs_11_44.pooled_qc.,QE2_sbs_11_45.7S.,QE2_sbs_11_46.14N.,QE2_sbs_11_47.4Sddms2.,QE2_sbs_11_48.10Nddms2.,QE2_sbs_11_49.27NOCddms2.,QE2_sbs_11_5.pooled_qc._150123105329,QE2_sbs_11_5.pooled_qc.,QE2_sbs_11_50.17OCddms2.,QE2_sbs_11_6.4S.,QE2_sbs_11_7.10N.,QE2_sbs_11_8.9N.,QE2_sbs_11_9.5S.
344.059208,3.289071124,38747.99109,6202735.316,5497372.764,9814490.968,9880878.338,8307897.487,10270177.77,10954.76621,10707.93211,11178.19601,9526662.566,51968.08516,5788122.349,9831705.365,9920319.959,7180880.091,2275543.754,4355457.065,7447633.859,10818184.68,6713056.794,5844.436748,60925.29917,10422.07465,7819196.957,8182650.424,7615982.555,8195855.577,8898660.296,5127109.785,9033983.618,6914774.128,9884991.73,56583.18403,9915800.404,9770850.73,5237.504882,6845.994637,7916674.015,7772093.742,8409346.527,7639856.236,6275184.079,5368602.435,1688.901917,15796019.94,2341483.447,7745942.668,6591017.306,4296182.328,6762958.768
197.5072193,3.292433163,0,3087822.317,2784659.011,4707757.214,4878298.89,4150608.5,4849573.606,0,0,0,4687950.006,591.2636198,3047966.699,5064519.179,4997264.565,3691533.71,1297397.956,2333442.864,3982290.236,5616559.848,3759538.211,0,0,0,4251618.568,4528147.525,4219676.09,4736570.924,4884024.127,3042454.976,5154792.483,4008039.474,5533624.952,0,5752456.008,5721291.838,0,0,4790000.612,4876581.736,4859930.458,4785334.841,3846666.814,3178692.374,0,4669310.92,1511441.346,3689888.774,3215818.522,2178419.832,3276027.503
304.0824629,3.387599558,623.2288249,1492981.149,1305808.477,2249152.045,2428910.567,2051514.412,2461672.38,0,0,0,2189776.821,0,1663768.226,2701724.206,2378315.351,1951756.943,652999.798,1446845.013,1810548.376,2656411.801,1773164.749,633.5868424,0,0,2051184.176,1986163.168,1729643.325,1944915.464,2255167.403,1243115.092,2117424.422,1769828.985,2589055.644,0,2200937.959,2460983.774,0,0,1991635.197,2075893.078,1912272.207,1980093.959,1836910.571,1388454.71,1009.218746,3953129.547,674351.2453,1741206.795,1773556.791,1187149.05,1718509.567
257.1053478,3.462106637,143491.0939,1198710.777,1203979.082,4113604.138,1817752.068,1518061.029,3664597.735,172851.8682,203400.8167,225876.7436,1072450.611,229469.9781,1016387.913,1813646.378,3956663.304,2205586.757,1333988.232,1498696.112,1448685.821,5800495.066,1855963.864,200911.7623,280398.4747,179960.5725,2082385.479,1464258.109,3291153.835,1143048.921,5614910.758,990947.0336,1568983.054,795886.1341,2483517.002,281644.2625,1576174.223,2182834.209,180607.593,171139.8347,1972951.588,1651447.356,768101.935,1024039.193,1755053.357,1276845.273,124393.3888,4550121.408,1293311.125,1040562.139,1763870.901,602307.8634,1033709.169
475.250957,3.466787925,570.169974,1733142.038,1709875.466,6932626.344,2878869.373,2337815.109,6276994.033,0,0,0,1604698.727,0,1404342.434,3059197.851,6627259.878,3489398.143,1909837.742,2261541.009,2190369.919,10468500.33,3298035.718,0,0,0,3245946.098,2560911.792,5333768.503,1952459.327,9880199.373,1501206.213,2643295.789,1370196.374,4670825.414,0,3012151.068,3715940.874,0,0,3613972.829,2521070.513,1231671.995,1428657.024,2962397.325,1710499.132,821.0259478,7622157.484,1999875.683,1476602.43,2793489.848,638486.7119,1484290.59
233.1479878,3.477890134,57685.79852,3386720.552,3838674.895,15526166.67,8903084.614,5050234.367,17035666.3,640.6089103,591.2872037,1365.872641,5701059.289,31665.92831,4965121.889,9958404.281,14009415.42,7597105.232,1151314.508,4072314.322,7431463.183,17862845.33,8056966.18,1368.929179,23988.19494,0,8029052.588,8203047.151,7485164.11,6942885.12,16727388.54,4406164.532,13949948.88,5305930.073,17759651.73,11557.42714,9789190.1,14727580.39,661.835817,0,8558249.378,8617526.496,8044768.08,5536794.335,7012293.459,5014360.819,19913.27636,6050702.015,1438552.266,4150070.664,5334941.186,1879793.203,4665460.835
282.1142193,3.53131571,0,10039086.28,8871540.58,12447475.91,14763940.62,12418771.95,14427801.16,712.9959226,0,494.4930923,13111442.62,0,11450001.34,18358757.56,13633943.9,12952135.54,5108972.449,12377169.8,11707536.3,14357225.95,13223092.53,723.5808749,0,779.6025076,12459249.92,12683818.83,9076704.883,12556372.03,12666078.41,7929573.682,12227932.45,12286164.4,17116587.68,569.0287392,12828351.55,14121952.62,0,1399.690394,13560881.54,13055679.25,11949900.74,10986074.36,13886695.83,9221068.42,7372.221411,22580394.88,5746411.331,10039609.41,12868106.57,9370278.864,11704252.8
202.0698186,3.789403926,728984.2178,5750211.495,3242480.76,3604767.334,8802258.383,4651014.642,2432102.505,597744.5041,578879.7192,593125.6173,9302108.805,502651.122,6863803.851,5951423.473,1889224.099,4674519.535,2038499.098,10222631.72,3949310.697,4426984.886,7583917.845,611456.2475,495557.0566,576425.1628,5378411.86,9049132.096,1680416.456,5316494.07,4843726.86,4322479.013,3619080.636,6558040.82,3113780.515,496307.4508,5321842.925,3519375.25,617302.6023,636085.2826,5382821.729,6484780.75,4756609.872,6577284.066,6302441.172,3209958.672,557403.5726,14592591.79,2148373.552,6123944.037,6007493.934,3978872.529,9614051.024
613.1605835,3.869092849,0,324850.1337,485477.1164,2416562.157,552412.1384,535852.6224,3090398.867,0,599.5123573,0,1612726.37,0,950307.6046,415441.6993,529400.4674,1828966.97,111803.5,478686.9297,620035.9829,913860.2033,1190479.579,0,0,0,932139.882,1413874.822,513457.1829,819509.9281,683159.2988,1694545.958,1169915.825,217126.8469,1059842.758,0,2463478.553,3164347.856,0,622.4699111,935755.4537,564808.8292,1110875.25,611756.735,227880.8311,467964.7416,769.6271657,3399130.861,124378.0462,667801.8157,282625.3543,31131.54163,570430.6451
307.0828517,3.875278594,0,37172604.91,54899092.41,196435568.4,57991341.55,58638191.13,236471378,0,517.5589964,651.3975544,143666811,552.0315751,97987987.62,46857238.34,57041524.87,159397567.5,17785463.16,55490681.1,66848566.41,88618801.61,116044038.6,0,0,0,95775282.19,130688730.5,57267444.46,86847186.88,68934757.46,157287350,111799335.4,28407865.98,99570805.71,0,199694026.6,239665507.1,0,0,93760290.33,61788275.84,109211648,65734088.85,31233182.56,52981112.7,46465.36568,205267821.8,18358324.03,69421162.53,33701868.77,7490894.945,61462168.33
334.0427161,3.875278594,0,875262.5022,1269423.939,4455521.691,1304733.375,1329124.078,5247536.056,0,0,0,3356611.689,0,2225896.328,1097871.258,1346567.298,3611698.784,376677.2941,1273154.646,1593582.13,2026238.155,2750390.641,0,0,0,2327297.791,3104210.086,1359319.062,2140614.172,1660006.487,3795951.304,2751094.939,696439.924,2421951.516,0,4778807.473,5730937.114,0,0,2435934.198,1599302.096,2812973.485,1682037.239,849790.2481,1437494.32,1563.822077,3460161.901,499296.0368,1685860.641,801808.3093,138120.1732,1400428.157
326.0569092,3.876970976,618.0530713,1211950.069,1802679.123,6503748.933,1882873.175,1896517.476,7525674.758,0,0,0,4588924.971,564.06654,3147979.921,1467074.106,1795665.813,4966870.798,550398.1221,1722507.968,2100581.338,2717471.108,3538556.33,559.6707809,0,0,2966496.312,4124533.721,1786428.588,2680689.5,2068699.855,4803097.349,3583721.775,872417.4836,3063104.665,561.4274438,6150689.814,7310440.894,0,0,2902254.18,1983626.974,3478072.606,2185934.403,990314.9093,1712407.155,0,7229149.819,624868.5398,2410127.888,1157648.433,251915.3394,2072696.958
380.1123115,4.469272595,0,523524.2725,502576.9091,966818.858,629253.6826,1032835.761,1299598.07,0,0,0,1493921.559,494.9813675,1667153.53,5165912.866,1481457.388,1780538.991,265933.8609,386037.9651,502093.889,2256436.416,2048487.393,0,0,0,1330109.019,2206761.112,482818.9009,2296679.373,908663.5056,962509.2465,2267044.897,162851.4306,1696022.444,0,3707942.456,1239001.699,0,0,1326368.595,418995.6464,1551578.932,704642.6126,498575.0639,475911.5996,807.6141963,3197160.189,289994.6275,659122.5279,514734.1152,441359.0633,478040.319
173.0786922,4.577431161,4119548.415,5526051.506,7927665.37,7738235.919,5971338.614,7919027.007,8134885.144,2049987.197,2794799.425,2863342.421,8555697.95,1899906.926,8488371.156,5619084.596,7158055.526,9784019.06,6354027.841,7752569.264,7537674.412,6068743.304,7822066.326,2133876.817,1677101.953,2769577.565,12816697.03,5976029.273,6265970.269,8694609.47,6734770.735,10042636.57,7279039.674,5753214.044,8272271.822,6823871.958,8450099.701,5888841.473,2114314.828,2855327.627,12254056.75,6677032.456,6453757.922,5736361.265,7694950.973,7752843.961,591022.3074,33918059,6298877.305,5809172.267,8194163.11,7811038.556,7387996.159
455.089895,4.612357831,0,332505.5984,295735.5506,491741.6185,627094.6899,504091.1114,432869.8679,0,0,0,744709.7692,0,405357.27,381906.2066,280347.7193,458299.159,89463.91475,455030.7972,307152.5448,433233.7244,551094.6014,0,0,0,394136.8173,544649.5838,147727.745,541029.1331,469901.322,158835.0349,381340.8659,427268.2744,456643.2353,0,293629.9176,431198.5055,0,0,420405.4794,468697.5426,229173.3904,520564.0349,359037.8716,271185.6933,0,1025619.55,99248.79262,538957.7545,389623.5131,76560.37873,613359.4909
193.0698717,4.635858365,823076.3388,9454611.046,5034832.787,10415951.23,21225760.72,15986450.47,10323320.59,1248136.587,1174272.442,1209782.905,13041238.07,962773.4876,9563733.559,18641909.28,8303845.203,9577012.559,5590248.449,8997736.384,7839493.529,10749355.91,13264320.23,1213892.746,1041099.653,1045740.477,11904191.32,16486423.04,7444491.299,7062589.447,12911841.27,11751788.59,11126025.38,14488153.61,13424260.64,1066414.772,14702859.96,14562099.51,1116083.262,1136703.363,12237407.71,16977897.35,15269881.43,15069557.65,12419114.17,5099728.644,1015933.531,29450888.94,5912436.192,13861830.86,12396821.04,8306449.753,13086340.07
170.0649445,4.636047708,390298.5847,5539050.021,2910721.957,6117466.616,12628674.83,9519143.896,6236092.606,480814.591,491807.9373,504927.7092,7773872.539,446526.985,5638032.994,11223602.76,5032952.888,5798520.279,3307912.474,5386529.064,4884179.218,6837398.926,8129243.078,503367.6211,454729.4212,499545.5269,7394116.488,9927145.14,4687614.939,4272762.571,7963116.793,7167798.984,6998368.724,9169753.426,8622136.17,467378.4848,9529229.15,9474541.554,489484.3011,526754.4621,7761838.251,10840449.16,9793568.046,9739119.949,8173840.847,3357854.022,592061.1811,16186406.21,3732665.894,7970087.737,7030861.866,4619523.079,7305832.664
385.1293221,4.642222217,0,510884.7975,263159.4595,580467.663,1216088.337,911058.5597,560703.1221,564.4817674,0,0,706690.2696,0,522702.3466,1028457.529,445649.1506,530763.4856,276515.2554,468581.4896,394038.1635,581426.8346,727566.6664,0,0,0,640020.4807,866289.9606,373504.5479,362622.3011,692027.546,598884.5704,594473.4767,758287.9832,686133.7526,0,754535.6117,783648.398,0,0,612604.3265,899570.8533,789285.0363,802800.4518,669678.4108,272618.5789,724.3829701,1682729.81,303537.4321,844090.4651,710078.9731,452803.8413,707324.2762
234.0667415,4.798771288,624.8657369,9008083.269,11796296.29,11243035.63,12210117.2,7995511.109,8342689.252,668.4836995,0,0,19853963.43,1410.200427,14285313.74,9367447.583,7713699.782,11973333.49,5427005.975,17176849.1,11096644.37,12833906.15,14261309.34,0,2534.098416,0,11069751.35,17047809.82,5620096.916,16110236.29,11967741.25,11183147.95,9223605.325,9081295.216,8746497.633,826.1666365,8929614.833,9514529.764,0,0,10919590.01,10783804.71,8337746.078,12578277.1,9485574.931,10834710.04,60339.946,30594440.83,5481402.933,12935923.72,10086115.58,6191538.429,16269133.95
218.7906432,4.846515745,100813.0596,240626.5027,1025821.874,10372980.68,1693501.728,1103412.35,13486063.34,98306.52034,87316.5239,90034.51843,594652.234,131978.7146,888031.4174,806125.855,12910684.73,5907548.879,294766.783,1330725.535,8610166.94,4944185.18,632372.2014,72606.12066,119530.8575,77963.56563,3546324.175,867789.5463,4978076.274,754355.6312,5895564.982,2844040.255,5666596.01,1254551.51,24735526.65,117031.2751,6627530.471,13691349.27,77382.95509,80160.18849,3841133.59,1354911.072,4224031.779,1608739.799,5790682.344,1395593.469,71935.56142,1513230.049,290542.5031,1004179.186,3689158.543,1430444.289,268447.3336
120.9812883,4.9424717,75472292.56,47853487.41,44247566.79,29087589.06,42752743.43,46434163.33,28061478.06,30399523.11,46819608.09,25428570.87,46764047.19,49813708.7,30698011.48,44930632.89,48188356.42,26176586.21,44607933.17,48699036.78,39021021.14,46013026.68,32338632.69,46525832.21,77469649.23,35600267.73,29976904.37,32824428.69,23482785.48,31735311.93,46147507.86,33493209.03,23330974.71,33882421.16,43756718.02,41955300.34,33252530.34,28548405.11,35816439.87,23392786.71,32670755.35,45810353.67,31667522.94,41764006.69,30191598.93,41011091.27,33658705.22,29641590.27,30908401.4,35091529.69,47604688.44,50062139.56,44783066.84
116.9667277,4.959484372,62136660.73,71995885.5,42877902.08,43553225.55,69733742.82,73855064.22,40515606.32,48463881.99,59077639.96,45938762.47,45558044.53,58855132.65,48235158.04,73230318.36,75214480.24,42917129.37,50702545.6,74213335.79,52591914.22,73296537.06,45983295.27,59971680.63,110099103.3,47872304.78,74746724.45,46650362.19,76840790.9,46130619.9,74807403.14,47830336.98,74695065.92,48981982.15,45310773.34,58333368.4,48091846.78,46133556.48,50383440.43,61624650.06,48775652.83,49947782.77,47576227.28,58755023.79,46441879.41,59382491.55,61094566.27,49245400.23,48535413.7,45373195.2,66901705.25,41134222.45,68431870.4
204.1230402,5.050503973,32929.87937,51379343.64,67121105.03,70541835.55,94587371.56,68667422.17,79205836.04,8011.867963,11200.8742,10827.61307,62837855.08,5848.907568,51166523.39,76654628.53,82264675.8,134128878,31167751.11,46045053.23,61810125.87,75274602.17,115343209.8,5822.155296,12080.34713,13722.75483,76083996.89,68183989.35,66430207.47,85821547.93,60792033.5,90336664.65,69651477.85,41591626.91,70817529.35,46278.31872,83396913.39,138672969.5,5473.405645,10020.28217,76628269.25,70587890.17,98441781.97,68678846.97,55885322.86,65827206.98,107023.308,150056260.2,36893669.24,63832766.35,54077938.94,30104074.83,60064819.58
226.1050131,5.050503973,28791.75338,3673557.454,4730252.915,5360264.513,6576549.041,4692111.519,5848628.538,2955.792478,1255.605976,1309.530576,4592722.377,14558.95863,3729264.15,5445298.113,5691780.507,8931486.278,2141068.779,3442674.545,4226667.11,5253665.877,7925376.009,0,8447.463212,0,5258761.611,5163565.825,4599846.543,6044783.218,4231067.921,6614105.844,5451288.701,3538234.264,6970346.097,16130.45949,7312338.791,10670211.88,2483.384981,0,5997164.015,4853748.88,7765575.299,4830703.614,4921728.008,4605297.036,44708.11575,11301824.51,2792353.677,4458832.379,3998914.999,2311330.984,4455815.147
175.0458059,5.250736707,473518.9467,9999679.809,5346269.042,6022500.128,10927499.71,7388655.662,5642767.33,885205.1435,754135.2674,766034.9557,13488355.55,576844.0275,6798786.811,1758966.143,4458968.131,5334382.769,5178957.203,12730347.45,8825974.435,8813180.862,6943386.292,862394.5122,638055.6562,896682.169,7284029.994,11498478.62,6952666.875,14781682.62,9631580.441,8733279.026,2514880.399,9441985.672,15564685.15,625614.445,10491611.19,5651375.615,924347.4632,837258.2869,9533989.691,4685020.707,8791172.312,1489126.669,12007890.02,4810841.63,3195532.377,11520858.9,7063056.595,1440907.589,10878852.8,5319835.222,1313482.943
153.065613,5.288679121,404980.5376,3069086.027,1387005.444,2197157.919,3381806.235,2696729.046,1697031.134,286217.5458,244478.597,279773.3334,3986911.262,305857.1478,2310044.42,420178.8151,1894794.401,1720310.007,1595210.567,3982322.498,3072927.514,3310307.461,1749460.208,227255.1733,335133.8435,130429.2167,2457136.011,2932539.041,2389412.858,4056308.137,3340501.352,2073165.244,855940.0335,2547841.872,5578551.722,292508.5662,2773074.739,1847653.481,136686.2636,205426.536,2558494.885,1469618.867,2163816.888,374686.8439,3172016.55,1446157.744,390159.3536,4824755.788,1720654.739,397584.3307,2858096.383,1505459.47,355693.6306
261.1445613,5.300080124,50756.11601,4999359.037,6082878.019,20040431.85,13014245.55,7675068.597,23911929.36,1802.781718,0,963.4160539,8228926.023,24744.6755,6028763.801,12707155.43,18394996.66,11454746.95,2059913.319,5888270.95,11117463.32,23331741.5,10893465.51,0,15127.51148,958.4238801,11652600.61,11601524.62,11259649.56,10639654.24,22284346.05,7995064.239,19266497.36,8333298.367,23833011.02,7972.321831,14339072.05,22185006.71,2179.279656,679.0683537,12521587.17,12280529.43,12709069.3,8854291.668,9882292.775,7109976.555,12229.58472,16135093.69,2452723.966,7622515.339,7955221.093,3194084,7013177.641
124.0153093,5.310866366,5168036.277,4686823.61,5380929.732,4237255.133,5093501.221,4435498.748,5040374.882,5347915.885,6042443.385,5029581.769,5334825.94,5171822.081,4487829.282,5384846.595,5057325.864,5234723.972,5575498.602,5560439.253,6296588.071,5273402.217,7109600.179,6296874.301,5004340.445,8302950.098,5335258.915,7083132.977,5346274.383,7170542.766,5145948.779,7238681.621,5318898.675,7174269.868,5170486.755,5378669.987,6658872.989,5315988.085,7857416.757,6263509.185,7346301.166,5496904.189,7409935.356,5641855.485,6366034.567,5120844.166,3539007.852,3822554.114,6814353.258,4304981.209,4994436.634,4484756.457,5149142.571
203.1577805,5.366496628,86542.59134,18236475.81,17207251.69,39060840.73,29493662.9,19643721.84,45578506.84,529003.8889,383699.4195,278371.2678,22623751.62,68449.70257,21118535.55,29226358.31,38572863.07,24385958.98,14933696.88,17176678.44,24106441.96,41522483.98,27658649.43,430098.2704,73516.40549,339104.5169,26540102.25,27386234.99,25662944.76,23921273.89,44557764.32,20150299.45,36469908.02,22864721.73,46459651.71,135296.3318,32358913.66,42710749.83,421770.1413,298840.6914,27570938.56,26732643.64,27840941.71,22134150.62,22537537.43,18490642.18,1903723.574,28878685.49,13765401.3,20381246.01,20365175.21,14575645.51,21492383.4
226.8113163,5.372797318,65164.55541,809570.852,1635422.091,2890213.854,926004.9296,1257241.434,3064797.54,30686.00184,32014.76591,44193.97031,544366.408,19354.271,734050.2791,533950.9743,2598060.979,1496263.761,1463294.399,619189.5478,2541095.21,2180372.241,1075747.949,25037.95161,29848.27054,20950.50195,1738943.288,1138230.542,4466661.35,1646259.603,8731586.929,824743.79,3740918.445,853275.4412,2306259.016,29365.00725,1074183.53,1444921.201,23750.00073,30833.40931,1866816.58,1242483.393,1231395.835,700315.4757,1170942.712,1670339.987,1674742.543,4037257.521,1677751.609,774285.4061,1171458.755,1791072.978,784521.9433
288.057909,5.410433874,0,1713234.802,1229328.937,2019386.342,2449427.341,2693746.09,2606636.063,876.2453503,2501.363584,3264.255147,2554517.079,946.82913,2048654.341,2457793.223,2413103.656,1966274.146,1627723.024,1542543.968,1831464.941,1662057.086,2253825.851,0,732.3608464,0,2258913.177,2544670.245,1953841.138,2149897.997,1734233.718,2247366.458,2127847.777,2137958.895,3171890.67,7974.538601,2770458.448,2751484.368,1773.914092,3806.103654,1987616.861,2368809.907,2266691.418,2042381.071,2345870.351,1229550.513,682574.9456,1799617.315,1355919.057,2355616.291,2332801.648,1950286.537,1817951.804
361.1965393,5.416962233,0,512931.9084,1036357.381,7630645.313,2010252.704,1220957.674,10128539.2,26874.34477,0,2072.916999,463811.9284,0,421326.48,1573597.318,7095702.096,3018403.938,358959.4269,927968.3789,6332268.406,9079954.129,1597704.661,6494.443126,0,1597.742026,3802373.258,1507620.14,5978434.52,1384533.574,14232949.94,1933398.869,7769786.082,939261.1107,11165393.22,1320.313276,2629352.289,6809924.99,27302.85064,2726.329534,4425096.481,2142150.027,2630958.806,997415.26,2109711.537,1402537.105,3331055.198,1603102.397,441081.2694,752667.4321,1504190.145,451652.1498,613549.9999
257.0642577,5.417400667,208764.0995,1040232.8,882031.1822,1066107.437,1192186.633,1375572.205,1088330.69,277515.7217,299664.3034,322904.2203,1116518.307,307786.229,1076464.832,1140248.275,1092637.993,2456890.444,1070063.736,1020699.174,1035602.588,984289.1969,1115186.431,268524.669,351382.0799,259345.4968,1077507.64,1248682.928,1103856.746,1101769.341,1050933.725,1217760.188,1178498.459,1154808.265,1027386.733,338563.6773,1230636.458,2806703.693,251127.785,274963.8394,1114908.479,1136646.831,1138263.154,1070781.683,1074775.287,850232.2341,224366.0776,910350.897,985064.522,1264553.276,1140973.483,1080177.026,1075613.635
263.5340768,5.418628961,0,1271939.624,2612232.371,1699611.53,997174.4911,1917411.903,2418675.351,0,0,900.3855638,1626680.423,0,1002645.607,1331469.99,3122891.429,1203870.048,1452528.622,2037998.626,1880302.194,3891750.399,946211.0618,0,0,799.4794655,2121334.854,2054612.293,2124953.423,2104643.44,3638228.993,1188975.149,2384953.53,1275492.521,3460144.232,0,767757.6735,1148863.713,0,0,2138803.474,1762826.395,1669976.98,1269432.382,2162675.909,2425531.232,954487.4134,4399456.81,1740228.854,1347444.736,2131520.651,1891861.82,692595.1781
202.180548,5.424362961,10952.57496,102401419.2,85650257.65,80755270,95763589.84,85181459.27,77975950.96,46809.33435,224324.1105,223184.8909,103872306.5,52797.88996,112450087.7,88728258.05,104720508.5,88576479.83,101028061.1,78933855.55,81354492.32,62938173.72,96482854.37,37642.9743,59516.26639,218218.5612,93927880.76,92464038.44,96841071.29,91451812.07,65891123.35,95195565.65,61474021.1,108341243.9,83126018.87,516328.5407,109624816.2,75550214.07,23558.43886,221653.6723,86369970.48,88063601.15,95033703.5,91768651.49,76522081.65,86663063.91,2282007.174,137177481.8,94397998.72,101106799.4,79030435.64,87961486.11,106078994.8
478.1087998,5.426596906,0,903626.693,852912.4413,1336857.648,2017345.045,1604786.998,947727.6611,0,0,0,796059.935,0,739749.7335,2560127.803,1963770.874,1161267.051,489999.7463,1120561.031,1366509.98,2162880.77,915633.3767,0,0,0,1324285.397,776519.2057,1390124.788,1107526.47,1828290.39,235514.423,1089843.989,1724212.392,2000386.29,0,570887.7189,1074466.132,719.4677576,0,1185301.515,1205815.959,999021.372,956432.6406,1485286.637,934585.2966,444238.5417,2644184.553,512249.1673,1126708.267,1592401.86,1234788.745,1374216.108
236.6345999,5.428132939,0,723335.4826,2591146.866,6003447.461,1694782.637,1498926.067,6048564.288,0,758.5991408,1310.591935,722128.4335,840.4881403,592008.4209,888176.7746,6577537.137,2484167.528,890249.6687,1217354.132,5447930.259,6595432.951,1371434.139,0,844.6862221,951.9683248,3163598.369,1432774.666,8479590.526,1983434.89,12557083.33,838210.2556,6037743.26,819940.0912,6552577.061,1255.296161,1225168.559,3076083.944,2083.386959,1572.245716,2814046.342,1622603.103,1319185.354,807889.7473,1732577.798,2531045.999,2222527.66,7016779.732,869377.6622,987962.5411,1844293.337,1093504.072,782998.5612
248.1486618,5.430755651,723.9173485,1083391.555,1256462.295,1721377.139,2667567.543,2422713.597,2304479.142,3213.075418,5206.520569,3780.064351,1692878.184,6522.64359,1101517.331,3858127.609,2026090.131,3501812.439,854532.4594,1475218.349,1429225.308,2485975.918,1509151.031,3610.90192,10023.3213,4120.394592,1898575.994,1334399.43,1179532.704,2139089.21,1512336.933,1326560.386,2403043.594,2199209.643,2384016.349,156052.6897,1662108.727,3524481.212,19390.48908,1826.243288,1945916.537,1931367.133,1825594.108,1589415.405,1511966.222,1218126.656,39606.63327,3921104.787,1006892.934,1779569.886,1455354.21,1054482.156,1570890.177
537.1688426,5.430801391,576.5212414,8234152.53,6181440.903,17098621.25,31003999.57,24706635.89,27644889.86,0,0,0,15457969.11,0,9125920.242,18867751.73,19735963.57,18252111.74,7962164.908,10325005.77,12187493.34,17540108.43,11522426.21,776.9515734,0,948.5887541,19032090.3,26174938.86,20986729.11,15705505.92,26250830.54,17944101.21,28809353.62,15618458.17,20018927.1,589.0544369,24958735.24,39637192.16,0,0,16503921.17,22886640.25,20372862.54,16170254.97,13983387.47,5903206.603,3849423.988,56977118.01,7590639.455,21805449.84,18318471.93,10080756.55,12729920.23
538.1720543,5.430801391,0,1770359.758,1339647.756,3618928.411,6595937.957,5194570.799,5783157.793,0,0,799.7401167,3390511.692,0,1995766.614,4008333.001,4337729.973,3956901.067,1730170.151,2261763.02,2654618.422,3917486.296,2475928.3,0,582.8272868,0,4082654.299,5648948.419,4462701.228,3399251.644,5686359.677,3877266.267,6220962.421,3366853.452,4357023.986,0,5284235.15,8589003.713,0,0,3578514.361,5036455.899,4461205.407,3375561,3107259.308,1257626.657,805647.7919,12462383.02,1634259.568,4811572.445,3920463.068,2172684.896,2753436.235
138.0475694,5.432280464,1886521.589,22108353.47,19682680.27,32175126.24,41203699.68,38520524.83,40892431.02,2312395.735,2282110.864,2256051.891,31283872.88,1943070.866,23929312.11,34410595.74,36685412.53,34303320.82,23787055.55,25888009.49,29628071.62,34657288.49,30035874.75,2240371.827,1997605,2143677.916,36321024.92,43494219.47,37533867.56,35592436.38,43043571.94,36986193.24,44273332.8,36484122.95,39436486.4,2029048.899,44799200.3,52980415.99,2218795.918,2311964.012,37330981.53,40125822.58,41378437.43,35361710.16,34237694.24,21295792.42,31268567.35,51574535.17,25257977.87,29656954.43,28028760.9,23021908.24,26099170.22
560.1554781,5.432280464,0,1166341.948,878774.7546,1555314.27,2123984.944,2101572.325,1689402.73,615.1924633,0,0,1604877.377,736.0821824,1185970.742,1574234.325,1640425.089,1613417.204,1130871.245,1269023.167,1425752.298,1342499.933,1480795.357,0,0,0,1760827.5,2422963.144,1708850.688,1885883.527,1458206.688,2231365.354,2015448.85,2013675.12,1505574.735,0,2561253.252,2443809.46,0,766.5515723,1775799.267,1832921.868,2137640.804,1505257.68,1733941.524,868918.7879,1209860.446,2100818.485,1231560.789,2181374.606,1775903.87,1421486.106,1428848.438
559.151607,5.432864454,0,5429034.816,4068923.556,6953950.709,9856245.574,9502730.069,8169773.995,1836.678018,0,0,7196111.21,0,5370875.765,7693601.986,7314885.98,7300829.162,5325554.898,5714326.079,6529638.556,5990810.915,6860200.602,788.6775167,0,0,7785886.741,11473410.88,7786545.727,8474356.441,7057626.81,9722416.695,9080305.657,9428857.298,6668628.229,0,11464976.13,10986286.51,0,0,8242228.557,8485526.697,9968482.036,6975895.757,7922353.582,3757679.321,5584284.911,9376659.594,5678876.261,10033792.18,8090154.187,6498366.078,6447492.021
